budget,revenue,popularity,vote_average,vote_count,runtime,original_language,imdb_rating,imdb_votes,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
2.1289875308164525,57120318.0,1.6105449449244036,0.13671326316394872,2.4203600110173924,0.15648038062185582,en,0.04031071603686279,1.906092820858877,-0.49070395461909905,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.1230744731072229,1
1.9564859536633579,63000000.0,-0.18878571909541994,-0.29352444025769714,0.4659666445768113,0.04147523396393615,en,-0.7021266504941817,0.3508245181172622,-0.5389496288127279,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.10978493248490367,1
-0.4585361264799658,28200000.0,0.5736252976745391,0.7053690668572352,0.2267165822303491,1.2490292738720927,en,0.8755527533842883,0.03207846677776369,-2.227548225589738,12,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06915884418579502,1
1.1802288564744325,41895491.0,0.14239306789644274,0.859484065097825,0.5933595349171353,1.8815575804906508,en,1.1539667658334298,0.6840532286339963,-0.4424582804254702,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11762418708091389,1
1.5252320107806216,30156002.0,0.010304555409040066,0.06322324085477884,-0.053703133701705666,0.9040138338983337,en,0.04031071603686279,-0.010952076222013635,-0.2977212578445836,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1496941003033302,1
1.8702351650868108,5914908.0,-0.3180371774395456,-0.2221749040352022,-0.2704264044635984,0.15648038062185582,en,-0.23810329641227876,-0.12401885735670204,0.2812268324789628,12,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,-0.19248429757439905,0
-0.37228533790341845,14278900.0,-0.1986208401254467,-0.008126295367716734,-0.26421211712992404,-0.30354020600982284,en,-0.1452986255958985,-0.2325170494474906,-0.5389496288127279,12,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08720774210467463,0
0.14521939355586522,74727492.0,0.9379976181427421,0.8887373749490484,4.82917313873291,2.801598753754008,en,1.1539667658334298,4.248074476040776,-0.15298423526369698,12,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09732679654914358,1
-0.7000383344942981,27033812.0,2.017993204134695,1.4902139653046822,10.1695763161093,1.824055007161691,en,1.803599461548093,10.420748472110692,-1.4073717642980474,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38801825404880974,1
1.4389812222040745,56300000.0,0.6233919557711889,0.9907672117472163,2.90662799487741,0.2714855272797755,en,1.3395761074661912,3.4923208513852955,0.2812268324789628,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.10133900843620906,1
